YearForWkMon,WeekNoMon,CustomerForPlan1,Zone Manager,Forecast_PlanningUnit_Chicken_BB,Forecast_PlanningUnit_Chicken_Other,Forecast_PlanningUnit_Chicken_Thighs,Forecast_PlanningUnit_Chicken_Whole,Forecast_PlanningUnit_Chicken_Wings,Forecast_PlanningUnit_Pork_Belly,Forecast_PlanningUnit_Pork_Ground,Forecast_PlanningUnit_Pork_Hip,Forecast_PlanningUnit_Pork_Neck,Forecast_PlanningUnit_Pork_Rib,Forecast_PlanningUnit_Pork_Shoulder,Forecast_PlanningUnit_Pork_Sirloin,Forecast_PlanningUnit_Pork_Whole,Forecast_BaseUnit_Chicken_BB,Forecast_BaseUnit_Chicken_Other,Forecast_BaseUnit_Chicken_Thighs,Forecast_BaseUnit_Chicken_Whole,Forecast_BaseUnit_Chicken_Wings,Forecast_BaseUnit_Pork_Belly,Forecast_BaseUnit_Pork_Ground,Forecast_BaseUnit_Pork_Hip,Forecast_BaseUnit_Pork_Neck,Forecast_BaseUnit_Pork_Rib,Forecast_BaseUnit_Pork_Shoulder,Forecast_BaseUnit_Pork_Sirloin,Forecast_BaseUnit_Pork_Whole,Order_PlanningUnit_Chicken_BB,Order_PlanningUnit_Chicken_Other,Order_PlanningUnit_Chicken_Thighs,Order_PlanningUnit_Chicken_Whole,Order_PlanningUnit_Chicken_Wings,Order_PlanningUnit_Pork_Belly,Order_PlanningUnit_Pork_Ground,Order_PlanningUnit_Pork_Hip,Order_PlanningUnit_Pork_Neck,Order_PlanningUnit_Pork_Rib,Order_PlanningUnit_Pork_Shoulder,Order_PlanningUnit_Pork_Sirloin,Order_PlanningUnit_Pork_Whole,Order_BaseUnit_Chicken_BB,Order_BaseUnit_Chicken_Other,Order_BaseUnit_Chicken_Thighs,Order_BaseUnit_Chicken_Whole,Order_BaseUnit_Chicken_Wings,Order_BaseUnit_Pork_Belly,Order_BaseUnit_Pork_Ground,Order_BaseUnit_Pork_Hip,Order_BaseUnit_Pork_Neck,Order_BaseUnit_Pork_Rib,Order_BaseUnit_Pork_Shoulder,Order_BaseUnit_Pork_Sirloin,Order_BaseUnit_Pork_Whole,Weigth_KG_Chicken_BB,Weigth_KG_Chicken_Other,Weigth_KG_Chicken_Thighs,Weigth_KG_Chicken_Whole,Weigth_KG_Chicken_Wings,Weigth_KG_Pork_Belly,Weigth_KG_Pork_Ground,Weigth_KG_Pork_Hip,Weigth_KG_Pork_Neck,Weigth_KG_Pork_Rib,Weigth_KG_Pork_Shoulder,Weigth_KG_Pork_Sirloin,Weigth_KG_Pork_Whole,Quantity_Chicken_BB,Quantity_Chicken_Other,Quantity_Chicken_Thighs,Quantity_Chicken_Whole,Quantity_Chicken_Wings,Quantity_Pork_Belly,Quantity_Pork_Ground,Quantity_Pork_Hip,Quantity_Pork_Neck,Quantity_Pork_Rib,Quantity_Pork_Shoulder,Quantity_Pork_Sirloin,Quantity_Pork_Whole,Price_KG_Chicken_BB,Price_KG_Chicken_Other,Price_KG_Chicken_Thighs,Price_KG_Chicken_Whole,Price_KG_Chicken_Wings,Price_KG_Pork_Belly,Price_KG_Pork_Ground,Price_KG_Pork_Hip,Price_KG_Pork_Neck,Price_KG_Pork_Rib,Price_KG_Pork_Shoulder,Price_KG_Pork_Sirloin,Price_KG_Pork_Whole
2023,30,CPFT ภาคอีสานบน,UPPER NORTHEAST,22399,252,13532,8309,3375,21491,10510,23534,5267,12610,12390,13903,668,22399,2268,13532,45804.25,3375,21491,10510,23534,5267,12610,12390,13903,61845,20090,1,12452,11009.6488,2649,36919.55,11367,26506.55,6770,14396.05,11718.6,17649.75,671.32095,20090,9,12452,60814.85,2649,36919.55,11367,26506.55,6770,14396.05,11718.6,17649.75,64373,41684,472.62,25530,93971.38,5600,70313.91,21599.75,48298.19,12930.67,24451.93,24427.76,28575.15,101323.87,8783,205,5797,18827,1802,70721.41,21559.7,48298.19,13216.67,24442.93,24427.76,28623.65,1364.85,67.13116735,75.08243409,76.69691069,59.76521596,97.55493036,133.1496867,98.8161863,103.6894,131.8065444,100.2427269,98.72447003,104.6621159,76.79512004
2023,30,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,101158,338,65899,11512,8687,47595,13810,33546,5239,16013,23575,21806,923,101158,3042,65899,45813.4,8687,47595,13810,33546,5239,16013,23575,21806,81165,99175,336,70418,9750.2544,9124,117811,16338,40339,8648,22311,28261.7,30517,1090.8075,99175,3027.2,70418,42770.8,9124,117811,16338,40339,8648,22311,28261.7,30517,106010,207467,5122.1,140111,71751.67,17426,191764.98,30450.6,69127.67,13529.49,31908.6,51141.4,44715.41,160772.21,42433,686,29740,18164,4474,191969.98,28622.6,69127.67,13775.49,31908.6,51141.4,44893.91,11732.8304,64.7997401,61.03841784,74.56199106,59.32326788,96.85497418,123.8220896,98.4563782,101.3841155,128.4172892,104.5281056,95.34793103,102.4850319,76.96547898
2023,31,CPFT BKK,BKK,59331,0,41488,14854,5796,30857.1,10586,12160,20372,10225,6635,12165.6,2983,59331,0,41488,28963.75,5796,30857.1,10586,12160,20372,10225,6635,12165.6,355334.9974,46234,0,38596,21588.4254,5205,34066.3,8985.5,17391,18581.6,15094,7403.5,12645.8,3994.9768,46234,0,38596,51014.9,5205,34066.3,8985.5,17391,18581.6,15094,7403.5,12645.8,523010,81094,0,59800,67008.2,9302,50804.2,9813.3,26211.54,35484.18,14015.74,6504.87,16773.63,827431.16,23570,0,22449,23452,5716,53676.2,7242.3,26214.54,37273.34,13111.74,6573.87,17206.13,8579.1948,68.01711964,0,76.37059264,55.96375071,84.53124167,138.4708998,106.1416078,106.0287007,145.157593,101.3535618,104.3499962,114.1362848,74.28631246
2023,31,CPFT ภาคเหนือบน,UPPER NORTH,28362,658,19831,9263,7140,14826,2153,18305,5464,3596,9293,3473,1906,28362,1941.7,19831,56418,7140,14826,2153,18305,5464,3596,9293,3473,198240,30982,1271.3592,17925,10238.1703,7044,28301,3044,22125,16599,7237,12758.9,5131,2518.0208,30982,2751.3,17925,74926.5,7044,28301,3044,22125,16599,7237,12758.9,5131,273710,61502,4262.48,37692,119232.77,11757,45750.1,5518.26,38957.67,16623,11727.6292,23544.51,8538.85,487631.36,16398,2629,9575,16384,3742,46884,3192.19,38957.67,17168,11727.6292,23544.51,8591.25,15670.8818,65.33903369,75.90431392,73.21914465,55.08444021,92.9717615,133.2109536,110.4898356,104.8015377,117.3173507,104.526434,101.2705956,110.2330607,85.45165861
2023,31,CPFT ภาคเหนือล่าง,LOWER NORTH,13797,300,17063,7845,5825,10840,1595,18294,2402,3551,11729,5748,1696,13797,1804,17063,59439.5,5825,10840,1595,18294,2402,3551,11729,5748,188634.9993,21994,463.2,30959,10778.0476,9502,14694,2234,23410.1,3828,5782,14337.69,7576,1836.7186,21994,2455.2,30959,80586,9502,14694,2234,23410.1,3828,5782,14337.69,7576,215320,37847,3687.1,60115,110546.92,15725,29378.63,3787.72,39012.57,5537.33,8373.45,22089.3,12769.9,355812.58,9787,688,20245,16253,6905,30558.63,2667.43,39012.57,6112.33,7503.23,22099.3,12945.9,3800,65.22476339,63.24760381,70.91382284,50.94103662,88.83297997,157.2695823,104.0880186,97.59771966,141.1660241,133.2177406,96.26138221,107.0054793,76.4339158
2023,31,CPFT ภาคใต้,SOUTH,11481,0,3197,51823.5,1199,18678,6657,15664,5821,7555,11758,5163,2092,11481,0,3197,221504.2,1199,18678,6657,15664,5821,7555,11758,5163,184415,240520,0,5470,63443.649,872,29017,8443,19301,10232,8054.8,12191,7338,3375.2087,240520,0,5470,241380.03,872,29017,8443,19301,10232,8054.8,12191,7338,310320,261761,0,8631,440376.87,1903,43613.63,16495,31928.82,15293.51,12696.77,22041.41,10523.37,511050.79,124861,0,2427,112725,833,45533.63,10229,31948.82,16143.51,12696.77,22041.41,11369.37,6929,59.89590944,0,71.7595296,51.51410754,90.82343668,148.8936486,106.0963995,102.4286516,137.5219142,139.2819056,101.2225974,119.9236281,82.92347939
2023,31,CPFT ภาคกลาง ตะวันตก,WEST,29401,792,29389,12068,3216,12076,6001,10561,3393,6199,4532,8007,1178,29401,7128,29389,26287.8,3216,12076,6001,10561,3393,6199,4532,8007,131685,24628,783,26110,13239.0437,4369,20561,8485,15888,4076,10287,5861,10995,1715.16865,24628,6970.9,26110,26308,4369,20561,8485,15888,4076,10287,5861,10995,192435,49950,11617,59934,39125.36,7679,36768.85,18374.79,26363.33,11689.26,15742.96,14726.34,13604.24,333711.63,10294,1574,30004,12418,4757,38740.85,17616.79,26363.33,12786.26,15554.96,14726.34,13693.24,29639.24,64.97054775,59.93402858,69.18190943,60.68863622,82.62325433,150.917813,106.1521955,105.0730913,144.3395484,126.4443415,104.5818948,113.0412482,78.87014672
2023,31,CPFT ภาคตะวันออก,EAST,29011,0,31111,11188,6601,14579.5,7140,12518,4163,5742,5190,6395,2553,29011,0,31111,63149,6601,14579.5,7140,12518,4163,5742,5190,6395,283409.9936,25793,0,33880,11132.3119,7101,27899.5,9260,16689,7020.3,9340.2,8613.3,8038,3065.7161,25793,0,33880,69124.6,7101,27899.5,9260,16689,7020.3,9340.2,8613.3,8038,350285,52462,0,60647,125828.35,12095,45017.05,13124.24,27017.03,10281.65,11387.86,12967.16,12358.34,575566.86,10814,0,12640,20220,2717,46374.05,11186.24,27017.03,11147.65,10798.76,12967.16,12548.34,6160.1883,63.8664277,0,73.04180438,59.13161136,96.71177429,146.5025314,102.0857459,101.1329791,131.4222532,129.262779,103.2240807,112.6729415,79.5557431
2023,31,CPFT ภาคอีสานบน,UPPER NORTHEAST,20296,133,13265,8075,3231,23242,9340,20808,6019,12180,10955,12946,517,20296,1197,13265,42855.06,3231,23242,9340,20808,6019,12180,10955,12946,43865,23470,552,17214,13062.7513,2982,41174,10642,27978,8195.5,16701,11187,20120,609.2913,23470,2568,17214,69564.68,2982,41174,10642,27978,8195.5,16701,11187,20120,55100,42972,2223.15,29010,107879.97,5492,66300.16,21266.55,49758.83,14474.1,24539.67,22066.23,28143.65,101567.87,9060,445,6296,21286,1392,66772.66,21182.5,49758.83,14782.1,24530.67,22066.23,28182.15,1320.8873,66.52646933,63.92422014,74.06574423,59.52203815,98.67365259,131.1532868,101.7020067,105.580203,130.1582883,100.5426198,101.5675093,107.1390676,75.87191442
2023,31,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,99035,350,71849,9955,8777,63478,14845,32317,6706,16558,24685,23485,882,99035,3150,71849,41888,8777,63478,14845,32317,6706,16558,24685,23485,74110,107788,307,80294,11760.7402,9927,85853,16038,42603,8933,29713,25821.59,33521,999.85045,107788,2763,80294,54887.4998,9927,85853,16038,42603,8933,29713,25821.59,33521,97640,202858,4746.7,148678,73746.23,17914,173603.454,30635.4,67314.1,15084.14,27210.96,44531.51,38027.97,163399.07,41810,643,31301,17951,4553,173843.454,28727.4,67314.1,15440.14,27210.96,44531.51,38301.47,9894.1304,64.51099271,61.05680789,72.16561374,59.31576936,96.5535369,123.1586372,101.3063962,103.0979842,128.4191787,100.6058357,97.49815602,104.6638632,76.17131383
2023,32,CPFT BKK,BKK,61161,0,37762,11785,4008,30140.8,11614,16082,21824,11721,6940,11619,2922,61161,0,37762,23433.05,4008,30140.8,11614,16082,21824,11721,6940,11619,346769.9996,72106,9500,34388,22259.541,5494,25334.6,8984.5,11242,17636,11273,4902,13143.8,4376.3174,72106,9500,34388,53349.1,5494,25334.6,8984.5,11242,17636,11273,4902,13143.8,570208,107879,8314.42,58583,95609.6,9955,32060.86,9086.26,22596.74,29374.49,13437.49,6398.04,16643.9,785746.52,35738,5394,18845,35553,6179,34933.06,7003.26,22599.74,30767.31,12609.49,6461.04,17405.9,7776.5278,64.97951149,43,75.15393186,52.96731939,81.81747966,145.9275905,110.8356034,109.5433443,148.6937309,105.1487733,107.9020716,119.2734071,74.82519959
2023,32,CPFT ภาคเหนือบน,UPPER NORTH,30134,689,21330,11060,5619,29147,2907,23381,11991,5304,12595,4627,2807,30134,1882.75,21330,78532,5619,29147,2907,23381,11991,5304,12595,4627,301895,38422,1337.017,22267,8915.3276,4855,28159.6,2852,20490,10794.6,5416,11684.2,5002,2731.88705,38422,2638.85,22267,67118.34,4855,28159.6,2852,20490,10794.6,5416,11684.2,5002,292701,68037,3688.02,39946,112075.48,11477,36952.75,5472.59,37957.54,14069.56,11021.65,21839.18,8574.43,447600.94,20238,2614,10633,15350,3542,38876.65,3185.71,37957.54,14870.96,11021.65,21839.18,8615.43,15173.4818,63.83673148,76.51934642,71.29228458,54.78300731,92.58499608,142.2470487,112.2955529,108.1458514,125.3858273,102.3752596,104.6920191,111.834873,86.38552598
2023,32,CPFT ภาคเหนือล่าง,LOWER NORTH,17243,336,31344,9910,7608,14961,1735,21306,3432,4258,13961,6884,1801,17243,2128,31344,76093,7608,14961,1735,21306,3432,4258,13961,6884,200039.9991,19690,201.4,31339,7948.4703,6900,13238,1827,19802,3360,4342.01,12950,5663,1989.2719,19690,1241.4,31339,60136.5,6900,13238,1827,19802,3360,4342.01,12950,5663,234010,40188,3154,59944,116253.94,15772,24377.49,3500.46,34379.61,5235.58,7689.23,19326.16,11141.03,355489.45,10596,545,18450,16553,7276,25542.49,2403.27,34379.61,5965.58,6921.01,19336.16,11254.03,3831,64.38355479,62.58832276,69.27473692,51.21144772,87.47497527,163.5473037,106.4666044,101.7011572,143.9661126,135.9336605,99.98743931,110.8957466,77.25957482
2023,32,CPFT ภาคใต้,SOUTH,10855,0,2786,46305,935,20596,7222,15031,7178,6478,10982,5784,3112,10855,0,2786,218674,935,20596,7222,15031,7178,6478,10982,5784,282490,256574,0,4672,43311.5723,1915,26442,7128,12718,9650,6576,9459,5521,3783.4029,256574,0,4672,187108.5,1915,26442,7128,12718,9650,6576,9459,5521,350620,495966,0,9656,384553.22,2787,36410.53,15088,27094.96,14772.81,12336.17,19325.55,9802.26,523928.64,242562,0,2524,80321,1365,38155.53,9262,27134.96,15558.81,12336.17,19325.55,10664.26,7127,59.5585653,0,69.85167254,53.50988701,87.93003229,153.2655095,109.1997992,107.3439488,134.6282244,139.4337173,105.5781491,124.5825136,83.50783101
2023,32,CPFT ภาคกลาง ตะวันตก,WEST,33704,813,28962,9121,3550,15373,5992,12012,4468,8104,5468,10717,1250,33704,7317,28962,21946.05,3550,15373,5992,12012,4468,8104,5468,10717,139995,21070,9756.6667,23637,9269.3985,1881,15679,7338,11269,3280,7999,4347,6509,1774.7149,21070,15810,23637,24135.5,1881,15679,7338,11269,3280,7999,4347,6509,199400,46448,19039.61,49454,43891.87,6410,31583.76,16841.32,24006.59,9330.05,15063.45,13441.68,12815.95,334647.58,9436,6475,19826,15595,3762,33460.76,16107.32,24006.59,10393.55,14943.45,13441.68,12889.95,30643.74,64.27420319,53.45038317,69.79283091,58.51120014,82.85387988,154.7261476,110.0431819,108.7462143,145.485619,129.4426184,108.323249,119.0852048,79.2830769
2023,32,CPFT ภาคตะวันออก,EAST,26448,0,29404,11363,6089,22360,8230,14166,4943,5336,7261,6699,3100,26448,0,29404,74637.5,6089,22360,8230,14166,4943,5336,7261,6699,349659.9839,26353,1404,29467,10938.4551,6036,22671.5,8196,11894,5580.8,7588,6280.8,6153.5,3072.7751,26353,1404,29467,67098.5,6036,22671.5,8196,11894,5580.8,7588,6280.8,6153.5,348380.4,51064,623.77,61224,110643.2,11843,41192.69,12572.42,23541.99,10002.36,11327.58,11152.91,11058.3,570377.73,10586,402,12783,18008,3123,42393.69,10818.42,23541.99,10755.36,10871.68,11152.91,11284.3,6221.015,63.51089593,49.04472802,71.68673282,58.52690269,94.98146584,149.0743515,108.225045,105.0188395,132.7481684,127.7479753,107.3207073,117.1665446,79.62430772
2023,32,CPFT ภาคอีสานบน,UPPER NORTHEAST,19419,161,13027,9690,3249,27598,9004,22702,5778,11635,10095,14812,483,19419,169,13027,52758.2,3249,27598,9004,22702,5778,11635,10095,14812,43005,23192,2,16986,10210.0512,2576,36211,10152,22146,7463,14875,8989,14213,603.4449,23192,18,16986,56036.67,2576,36211,10152,22146,7463,14875,8989,14213,55777,43101,2217.196,32293,105932.73,5330,62259.82,19931.15,44892.79,14916.19,23686.6,19505.38,25713.81,93896.59,9211,444,7170,21250,1362,62844.82,19883.15,44892.79,15337.19,23686.6,19505.38,25733.81,1213.8373,65.64099487,63.86480041,72.57662992,60.05606379,98.20166604,133.5879712,106.716481,108.878758,130.8694586,103.0846457,105.6839564,112.2985096,76.12037881
2023,32,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,91108,313,67205,9495,8431,77059,14165,35589,7818,18989,25245,27932,909,91108,2817,67205,42811.7,8431,77059,14165,35589,7818,18989,25245,27932,81445,105175,351.5556,74187,9393.2129,10802,63938,14345,31907,7889,27102,16979,24749,1015.9958,105175,3164,74187,44012,10802,63938,14345,31907,7889,27102,16979,24749,97755,209597,4796.7,153544,75632.66,19906,113876.054,28165.95,62212.92,14364.97,25393.17,34966.22,34489.22,155014.58,43098,658,34052,17726,6932,114216.054,26517.95,62222.92,14730.97,25393.17,34966.22,34684.22,10320.3,63.85299794,60.99414181,70.56322129,59.31991259,92.8567025,127.6729295,106.410376,106.285393,129.9237423,103.8977316,102.7478283,110.468676,76.44477261
2023,33,CPFT BKK,BKK,130695,0,42124.296,11618,6920,60828.8,14012,20885,19496,18802,11802,16240.8,5199,130695,0,42124.296,26880.2,6920,60828.8,14012,20885,19496,18802,11802,16240.8,619529.999,88016,0,40318,10814.1539,3986,27741.7,9845,9274,16461,11036,4592,10065.6,4586.6906,88016,0,40318,26890.4,3986,27741.7,9845,9274,16461,11036,4592,10065.6,592560,148309,0,60005,72427.1,8768,36017.07,8922.15,16731.31,28876.01,13780.83,5669.12,16062.1,843943.05,55178,0,19408,25112,5066,38851.17,6887.15,16734.31,29978,13040.83,5744.12,16814.1,8375.2039,63.06051764,0,73.09170402,54.67118717,81.71217153,142.8533695,113.9010788,115.5537026,149.1297787,109.025563,114.4182219,124.2881311,76.5865947
2023,33,CPFT ภาคเหนือบน,UPPER NORTH,28567.74,699,16835,9493,6625.6,24026,2663,21926,14773,6527,11921,4673,2367,28567.74,1897.65,16835,67108.5,6625.6,24026,2663,21926,14773,6527,11921,4673,249290,52797,1201.0737,23977,10233.7216,7942,18494,2200,15552,7026,4981,9253,4852,2590.2186,52797,1789.6,23977,77154,7942,18494,2200,15552,7026,4981,9253,4852,277213,88946,2814.56,45856,116677.93,12784,32706.8,4716,33477.84,12931.61,9349.93,19487.52,8537.47,448355.24,30296,2510,13382,15789,4110,34468.2,2664.29,33477.84,13713.01,9349.93,19487.52,8567.47,16907.7,62.32971691,84.8841382,69.51071834,53.83920464,90.42261812,148.1433466,113.9952863,111.9325799,133.1442218,111.6091457,108.6808306,114.1018229,87.56116344
2023,33,CPFT ภาคเหนือล่าง,LOWER NORTH,24090,382,32990,11857,10030,17436,2000,24157,3964,5858,15498,7955,1874,24090,2054,32990,89014.5,10030,17436,2000,24157,3964,5858,15498,7955,207774.9991,17359,167,23979,9022.5953,5491,13189,1715,13921,2969,3871,7899,4683,1922.2049,17359,1503,23979,70815.5,5491,13189,1715,13921,2969,3871,7899,4683,223390,36652,2211.5,54861,117753.16,12170,24247.36,3447.01,30853,5471.22,7321.93,16937.65,9576.65,358035.4,8546,337,15669,16361,4872,25527.36,2364.72,30853,6341.22,6632.25,16937.65,9663.65,3913,62.7082031,60.00282614,67.78838774,51.78576261,88.23456286,164.01496,111.0174818,106.2405983,146.7334854,137.9658219,104.3413667,115.2275514,78.90306936
2023,33,CPFT ภาคใต้,SOUTH,11769,0,4280,48247,1235,27353,8473,17947,9624,8715,11766,7416,3478,11769,0,4280,229142.9,1235,27353,8473,17947,9624,8715,11766,7416,315000,70647,0,16280,62688.1452,1938,25558,7335,11215,8814,8005,9200,4863,3948.7084,70647,0,16280,241867,1938,25558,7335,11215,8814,8005,9200,4863,363420,323750,0,20509,386297.68,3359,32258.41,14045,21604.51,15145.3,12724.68,17585.44,8435.12,563681.67,156610,0,5111,77717.2632,1783,33693.41,8549,21644.51,15908.09,12724.68,17585.44,9159.12,7700,59.68822363,0,62.96979375,53.58550895,85.21613575,156.6156599,112.813926,113.353391,135.1883977,142.9441621,110.3553781,129.7712552,84.94698416
2023,33,CPFT ภาคกลาง ตะวันตก,WEST,43681,807,32647,15803,3567,21748,9770,15367,5008,10639,6443,13053,1490,43681,7263,32647,33052.4,3567,21748,9770,15367,5008,10639,6443,13053,165270,24712,703.5556,24779,6124.262,3172,14932,7981,10622,3132,7728,4023,6111,1946.2014,24712,6332,24779,22351.1,3172,14932,7981,10622,3132,7728,4023,6111,220280,46769,17876.71,46564,44954.43,5238,29340.31,17993.87,23623.97,8635.38,17101.18,11598.8,11616.16,353273.42,10057,6395,18650,12643,2846,31264.31,17365.87,23623.97,9644.88,17001.18,11598.8,11723.16,40409.09,63.27715624,52.99913407,68.31455352,58.5752274,82.89481672,160.3550835,114.4440918,113.2744577,143.0159298,131.4203523,113.0218411,124.1649056,80.80208791
2023,33,CPFT ภาคตะวันออก,EAST,25041.32,0,35813.96,11238,7291,27040,9217,17596,7220,9435,8580,8200,3275,25041.32,0,35813.96,67420.9,7291,27040,9217,17596,7220,9435,8580,8200,368564.9893,30843,1080,32085,9943.8601,9196,26495,7567,10821,5610,7957,6070,6043.5,3057.1445,30843,1080,32085,62662.1,9196,26495,7567,10821,5610,7957,6070,6043.5,342055,55568,1526.84,59733,106013.1,13262,43127.82,12051.23,20987.02,9154.72,12310.94,10204.42,10500.73,568877.94,11426,984,12297,17290.9833,5078,44598.82,10453.23,20987.02,10017.72,11991.74,10204.42,10702.23,6236.0139,62.12945508,48.9451023,70.13534211,58.36685221,89.52904313,153.0791369,116.3856967,110.1751549,136.0843729,127.2073497,113.000538,122.1993642,80.53804194
2023,33,CPFT ภาคอีสานบน,UPPER NORTHEAST,20851,252,16948,10460,2944,35593,9631,25804,7845,15310,10175,18325,633,20851,2268,16948,58343.98,2944,35593,9631,25804,7845,15310,10175,18325,55805,28280,0,17663,11459.5611,2961,41253,9850,20740,6595,14094,8219,12896,682.3185,28280,0,17663,63199.65,2961,41253,9850,20740,6595,14094,8219,12896,63375,46378,205.866,32218,97256,5321,64261.02,19470.28,40761.71,12962.02,23627.46,17665.72,24050.33,99748.43,9889,30,7068,19280,1399,64726.02,19414.28,40761.71,13337.52,23627.46,17665.72,24075.33,1293,64.23558713,61.99999028,70.84192253,60.61677449,97.52737267,139.6897709,111.7904802,113.0756379,133.395065,106.9953643,109.977646,117.6397031,77.19944785
2023,33,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,98995,307,80244,12435,10046,93606,15440,39345,8914,27712,24425,32476,962,98995,2763,80244,60883.4,10046,93606,15440,39345,8914,27712,24425,32476,86260,104334,258.5556,75725,7801.7478,9213,74440,14450,27774,6784,19127,13435,19241,981.1423,104334,2327,75725,39139.95,9213,74440,14450,27774,6784,19127,13435,19241,93730,207843,4520.9,149050,71650.13,19805,112629.25,27195.8,56364.8,13023.6,24956.9,28612.29,35426.29,150952.85,42505,594,33131,15786,6874,112919.25,25641.8,56374.8,13244.6,24956.9,28612.29,35568.29,10746.2,62.86959941,60.91834148,68.91311459,59.12814436,92.35189245,133.6007512,111.5591533,110.7536141,131.5297882,114.1236716,108.2713352,115.3855772,77.7124469
2023,34,CPFT BKK,BKK,114913,0,42377,29689,5527,47225.1,13190,15812,24542,17019,7623,16483.8,4321,114913,0,42377,60910.05,5527,47225.1,13190,15812,24542,17019,7623,16483.8,513194.9976,61463,0,38825,14323.4821,12625,24008.3,8490,10325,18717,12054,3743,8189.6,3958.7385,61463,0,38825,35417.8,12625,24008.3,8490,10325,18717,12054,3743,8189.6,515080,135756,0,64891,52667.7,15687,37428.63,8824.34,16170.84,29216.26,15456.61,5241.13,13175.63,818254.44,47794,0,22917,15938,12137,40245.03,7127.34,16173.84,29634.6,14887.61,5316.13,13464.63,8127.2567,63.14602198,0,71.76080088,61.62044498,74.22603047,145.6209209,114.8347004,118.4347467,155.9673644,105.5133907,117.4166983,126.6880233,78.48499893
2023,34,CPFT ภาคเหนือบน,UPPER NORTH,37681.60532,613,20621.44745,9242,5417.763194,30947.85278,2879.774348,22921,11118.3787,5167,13280.62674,5105.551239,2740,37681.60532,1574.25,20621.44745,67917.16,5417.763194,30947.85278,2879.774348,22921,11118.3787,5167,13280.62674,5105.551239,286610,54507,1310.2417,21169,8466.3676,4618,13593,2615,13318,5500,4519,8360,4066,2596.4264,54507,2954.7,21169,63130,4618,13593,2615,13318,5500,4519,8360,4066,274670,105322,3074.5,44861,116922,12542,26183.48,4719.47,27417.83,10811.27,8896.52,16643.28,8212.78,429872.27,39063,2422,13437,16151,4075,27163.48,2775.6,27417.83,11376.27,8896.52,16643.28,8237.78,27003,61.52354693,80.69419743,68.44766746,54.32117873,89.5742553,151.5017152,115.8071372,114.7636418,139.2969494,113.9638342,111.6363499,116.8218009,88.29084186
2023,34,CPFT ภาคเหนือล่าง,LOWER NORTH,20228,126,31097,16320,7013,14111,1735,19293,3273,4386,13451,5984,2068,20228,1134,31097,125204.5,7013,14111,1735,19293,3273,4386,13451,5984,229419.999,21789,231,19322,8620.4643,4900,9689,1555,10831.93,2430,3616,7702.57,4291,1842.1782,21789,2079,19322,69857.5,4900,9689,1555,10831.93,2430,3616,7702.57,4291,213225,39000,2559,42927,124594.16,10285,21110.58,3294.25,23086.2,4626.11,6728.64,13666,8353.83,343991.11,9065.9988,357,12431,16913,3599,22210.58,2317.38,23086.2,5351.11,6172.1,13666,8428.83,3767,61.88735359,58.36221962,67.65427563,51.73457103,89.10239767,164.0052377,115.5552675,109.2713015,147.2581564,138.0509969,106.5075852,117.929096,79.83328351
2023,34,CPFT ภาคใต้,SOUTH,35092,0,3514,49816,1117,24856,6955,11613,8278,6385,8579,5074,3168,35092,0,3514,216055.5,1117,24856,6955,11613,8278,6385,8579,5074,287240,18958,0,6689,43292.1846,1908,17900,7070,12341,7285,9985,9910,5582,3524.2946,18958,0,6689,207331.5,1908,17900,7070,12341,7285,9985,9910,5582,334645,84430,0,21796,412201.96,2560,29591.73,13987,20522.93,14171.51,13237.1,16793.87,8162.98,541354.4,36020,0,5345,79499.2632,962,31011.73,8901,20522.93,14884.3,13237.1,16793.87,8831.98,7453,60.63083916,0,62.40707148,52.12501251,85.49960938,160.5691543,113.0719282,112.7938691,137.6983779,142.2428394,110.649044,128.5791696,85.29458752
2023,34,CPFT ภาคกลาง ตะวันตก,WEST,30618,787,35042,25936,3290,16697,9748,11325,3900,8788,5133,7162,1571,30618,7083,35042,85809.9,3290,16697,9748,11325,3900,8788,5133,7162,173855,21428,794,23135,20195.9035,1650,17249,5999,10572,2481,6533,2925,5112,1979.0123,21428,7146,23135,95015.1,1650,17249,5999,10572,2481,6533,2925,5112,221610,46791,10349.9,46465,111195.46,5037,29221.02,16781.14,23044.97,8199.42,15617.92,9132.17,10309.68,369383.3,10059,1497,19193,25839,2825,31049.02,16221.14,23044.97,9160.92,15537.92,9132.17,10428.68,48115.7,62.53949093,59.89083373,67.17168449,63.37304635,82.43711535,161.205421,117.3953361,114.8406702,143.717741,131.9690196,115.4708607,126.3521264,83.10076078
